,Artist,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
244,Lil Wayne,album,0.364,0.752,2,-5.429,0.304,0.0007,0,0.318,0.606,79.119,248587,404959319
245,Lil Wayne,album,0.832,0.43,0,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,299333,387665450
246,Lil Wayne,album,0.663,0.688,6,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813,432215037
247,Lil Wayne,compilation,0.443,0.623,0,-6.717,0.0718,0.0468,0,0.247,0.156,79.365,233000,205327632
248,Lil Wayne,album,0.742,0.617,2,-6.689,0.0345,0.05,5.92E-05,0.0711,0.491,147.002,124188,62736773
249,Lil Wayne,album,0.376,0.841,3,-4.348,0.356,0.0435,0,0.578,0.463,76.052,271947,238468772
250,Sia,album,0.716,0.512,1,-6.257,0.0331,0.483,0,0.0928,0.326,104.957,165907,644668215
251,Sia,album,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,731776557
252,Sia,album,0.399,0.787,1,-2.88,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,1404231856
253,Sia,album,0.259,0.437,11,-6.589,0.0386,0.102,1.32E-06,0.106,0.0951,180.042,239000,1378235205
254,Sia,album,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,1538447140
255,Sia,album,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,213707,411692294
256,Sia,album,0.421,0.791,9,-4.998,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200,733035056
257,Sia,single,0.678,0.744,6,-4.058,0.234,0.495,2.35E-05,0.0631,0.433,101.987,162353,34819346
258,Sia,album,0.759,0.636,6,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,300286185
259,Sia,album,0.547,0.814,1,-6.191,0.12,0.0215,0,0.0475,0.724,92.986,205267,191151662
260,Fleetwood Mac,album,0.828,0.492,0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,1145814659
261,Fleetwood Mac,album,0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,800258505
262,Fleetwood Mac,album,0.73,0.487,4,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,615384523
263,Fleetwood Mac,album,0.583,0.947,5,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,732367244
264,Fleetwood Mac,album,0.414,0.161,7,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,512338633
265,Fleetwood Mac,album,0.671,0.71,9,-7.724,0.0356,0.0393,1.12E-05,0.0387,0.834,118.745,193347,252302426
266,Fleetwood Mac,album,0.64,0.649,2,-10.345,0.0264,0.216,8.30E-05,0.0551,0.865,124.825,221053,298619427
267,Fleetwood Mac,album,0.723,0.49,9,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,302893047
268,Fleetwood Mac,compilation,0.622,0.54,5,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,264907,213673856
269,Fleetwood Mac,album,0.654,0.336,6,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,134400,189357854
270,ABBA,album,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,877774503
271,ABBA,album,0.749,0.491,10,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,519184335
272,ABBA,album,0.749,0.748,2,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,213267,375576936
273,ABBA,album,0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,135342126
274,ABBA,album,0.454,0.788,6,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,295039369
275,ABBA,album,0.684,0.675,11,-8.123,0.0257,0.163,0,0.242,0.924,107.064,243933,250065301
276,ABBA,album,0.678,0.727,2,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,274467,252601051
277,ABBA,album,0.445,0.949,2,-4.682,0.0471,0.395,8.18E-06,0.0902,0.653,147.604,168960,222521002
278,ABBA,album,0.5,0.554,9,-8.108,0.0354,0.734,3.72E-06,0.312,0.372,84.229,326320,210743145
279,ABBA,album,0.764,0.626,0,-8.274,0.0288,0.457,6.35E-06,0.201,0.961,118.34,252853,208513838
280,Frank Sinatra,album,0.652,0.259,2,-13.336,0.0595,0.903,0,0.362,0.836,142.169,155453,471405587
281,Frank Sinatra,album,0.262,0.137,8,-15.235,0.0344,0.913,6.74E-06,0.267,0.288,92.183,206600,126469786
282,Frank Sinatra,album,0.512,0.339,8,-13.119,0.0498,0.727,0,0.0977,0.951,174.609,120693,177473609
283,Frank Sinatra,album,0.401,0.381,2,-7.458,0.0274,0.7,0,0.122,0.229,75.454,276800,329370178
284,Frank Sinatra,album,0.257,0.338,4,-12.902,0.0357,0.736,0,0.252,0.544,207.356,162493,182673374
285,Frank Sinatra,album,0.646,0.204,10,-11.957,0.0565,0.826,0,0.312,0.688,140.281,154640,88041370
286,Frank Sinatra,album,0.668,0.26,7,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,147000,506872698
287,Frank Sinatra,album,0.259,0.473,5,-8.275,0.0295,0.592,0,0.201,0.539,90.348,157867,143712745
288,Frank Sinatra,album,0.56,0.434,4,-14.151,0.0729,0.55,0,0.346,0.664,112.803,187040,212972149
289,Frank Sinatra,album,0.252,0.118,8,-17.62,0.0328,0.945,6.20E-05,0.117,0.14,87.575,146293,42053170
290,Tiësto,single,0.696,0.793,8,-5.733,0.097,0.0683,3.78E-06,0.18,0.698,120.003,172253,107996524
291,Tiësto,single,0.754,0.763,7,-4.627,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,164819,547871739
292,Tiësto,single,0.77,0.787,11,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,481307838
293,Tiësto,single,0.534,0.855,1,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443,18374300
294,Tiësto,single,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000,980693352
295,Tiësto,single,0.748,0.841,7,-5.08,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,129817,117679131
296,Tiësto,single,0.66,0.942,4,-2.273,0.185,0.00789,1.76E-05,0.834,0.543,126.017,158571,27908495
297,Tiësto,single,0.79,0.764,4,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366,38610617
298,Tiësto,single,0.652,0.855,7,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250,32419330
299,Tiësto,album,0.747,0.833,3,-2.867,0.045,0.374,0,0.0586,0.687,128.008,215760,782756255
300,Elton John,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,1357658479
301,Elton John,album,0.504,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440,649281620
302,Elton John,album,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246,190102352
303,Elton John,album,0.601,0.532,10,-9.119,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,281613,828968108
304,Elton John,album,0.554,0.315,3,-11.028,0.0298,0.828,5.53E-06,0.101,0.325,128.157,241787,654292280
305,Elton John,album,0.729,0.844,5,-8.824,0.0344,0.149,2.87E-06,0.0604,0.777,131.459,275440,562468940
306,Elton John,album,0.414,0.428,0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,606925181
307,Elton John,album,0.526,0.925,2,-5.584,0.0363,0.102,8.90E-06,0.305,0.819,140.308,272394,236457156
308,Elton John,album,0.559,0.473,5,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827,242563343
309,Elton John,single,0.594,0.935,0,-2.018,0.0357,0.243,2.36E-06,0.102,0.602,113.99,208547,133344222
310,JAY-Z,album,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,219333,1054470731
311,JAY-Z,album,0.491,0.956,11,-1.538,0.392,0.0295,0,0.46,0.811,173.585,276920,678424384
312,JAY-Z,single,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,205733,778880225
313,JAY-Z,album,0.632,0.924,1,-1.802,0.29,0.281,0,0.263,0.441,86.844,267520,296375103
314,JAY-Z,album,0.654,0.75,8,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,272507,293182456
315,JAY-Z,album,0.261,0.852,9,-4.965,0.158,0.139,4.26E-05,0.477,0.431,177.997,284493,73726722
316,JAY-Z,album,0.759,0.678,9,-5.148,0.314,0.23,0,0.15,0.327,89.64,205560,115228530
317,JAY-Z,album,0.754,0.631,7,-4.751,0.307,0.552,0,0.5,0.432,94.577,178213,170592836
318,JAY-Z,album,0.74,0.574,4,-6.938,0.245,0.411,0,0.262,0.33,149.762,140747,128273029
319,JAY-Z,album,0.73,0.576,2,-5.442,0.287,0.354,3.59E-05,0.15,0.155,92.131,228461,114490460
320,21 Savage,album,0.715,0.62,1,-6.005,0.0484,0.417,0,0.0822,0.172,97.95,221520,279832635
321,21 Savage,album,0.561,0.52,11,-9.342,0.244,0.0503,1.86E-06,0.355,0.424,153.15,239360,311694937
322,21 Savage,album,0.529,0.673,0,-4.711,0.175,0.000307,2.41E-06,0.093,0.366,165.921,218365,413205085
323,21 Savage,album,0.671,0.658,2,-5.567,0.309,0.189,8.66E-05,0.147,0.257,87.933,207307,81603704
324,21 Savage,album,0.749,0.63,4,-6.652,0.116,0.0623,0,0.353,0.445,122.03,242027,119787835
325,21 Savage,album,0.847,0.733,10,-6.439,0.16,0.00574,1.04E-05,0.151,0.202,130.029,193591,182739405
326,21 Savage,album,0.841,0.358,9,-8.368,0.591,0.0201,0,0.39,0.329,158.014,261544,100595022
327,21 Savage,album,0.908,0.546,8,-10.491,0.323,0.0127,0,0.0707,0.225,131.016,170502,107919519
328,21 Savage,album,0.773,0.701,7,-6.386,0.0512,0.01,0,0.163,0.203,129.963,214589,87618118
329,21 Savage,album,0.849,0.424,5,-9.579,0.324,0.0635,0,0.0834,0.153,145.887,242966,501420741
330,Kanye West,album,0.367,0.665,1,-2.821,0.0465,0.145,0,0.113,0.31,148.913,229147,578115634
331,Kanye West,album,0.79,0.647,10,-5.983,0.136,0.0515,0,0.248,0.654,87.999,211000,720756420
332,Kanye West,album,0.639,0.628,6,-7.578,0.0399,0.0381,0,0.386,0.43,90.482,237507,543286408
333,Kanye West,album,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,219333,1054470731
334,Kanye West,album,0.724,0.573,7,-4.113,0.0549,0.118,0,0.538,0.438,113.088,135920,627167330
335,Kanye West,album,0.617,0.717,10,-7.858,0.153,0.00564,0,0.408,0.49,103.992,311867,1123296395
336,Kanye West,album,0.542,0.466,0,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,302891517
337,Kanye West,album,0.669,0.419,1,-6.724,0.522,0.376,0,0.187,0.0397,109.813,215320,335460654
338,Kanye West,album,0.667,0.747,1,-7.059,0.189,0.337,0,0.115,0.918,86.917,203493,379099876
339,Kanye West,album,0.629,0.696,1,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,207627,853381478
340,Luis Miguel,album,0.78,0.877,6,-3.683,0.0427,0.148,2.36E-06,0.0627,0.909,133.263,191973,473691093
341,Luis Miguel,album,0.374,0.727,10,-4.352,0.0309,0.237,0,0.134,0.283,155.127,257027,392257514
342,Luis Miguel,album,0.641,0.593,3,-7.884,0.0264,0.46,0,0.169,0.437,119.828,281000,303652374
343,Luis Miguel,album,0.631,0.683,7,-8.788,0.0344,0.291,0,0.0994,0.708,97.959,161040,229810217
344,Luis Miguel,album,0.54,0.367,0,-14.238,0.0277,0.0367,0,0.0433,0.252,70.276,237240,268107480
345,Luis Miguel,album,0.401,0.499,0,-7.643,0.0272,0.217,0,0.149,0.262,144.276,184080,235730264
346,Luis Miguel,album,0.542,0.665,0,-8.121,0.0297,0.522,0,0.177,0.417,147.977,272827,189533009
347,Luis Miguel,album,0.389,0.443,10,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,229853,172275945
348,Luis Miguel,album,0.389,0.71,5,-6.265,0.0351,0.161,0,0.918,0.666,160.397,179040,106123325
349,Luis Miguel,album,0.663,0.579,10,-6.982,0.0269,0.645,0,0.189,0.48,89.929,185040,127896578
350,Beyoncé,album,0.78,0.689,7,-5.668,0.141,0.0368,9.69E-06,0.0698,0.642,115.042,225389,354986175
351,Beyoncé,album,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,236133,836260550
352,Beyoncé,album,0.545,0.641,10,-6.398,0.0998,0.00453,6.59E-05,0.171,0.464,121.892,215460,116409094
353,Beyoncé,album,0.693,0.887,1,-5.039,0.0795,0.0581,2.71E-06,0.27,0.864,114.942,278282,276384322
354,Beyoncé,album,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,261640,1257746758
355,Beyoncé,album,0.652,0.749,0,-5.248,0.0886,0.0848,0,0.604,0.651,94.103,267413,524847088
356,Beyoncé,album,0.903,0.519,1,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727,71933137
357,Beyoncé,single,0.587,0.299,8,-7.365,0.0263,0.779,0,0.123,0.356,94.992,259550,739180747
358,Beyoncé,album,0.583,0.621,5,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,520085958
359,Beyoncé,album,0.732,0.899,0,-4.237,0.143,0.00496,4.64E-05,0.372,0.759,127.091,236093,480726300
360,Daddy Yankee,single,0.872,0.681,0,-4.348,0.11,0.0462,1.38E-05,0.129,0.481,96.986,188009,42618413
361,Daddy Yankee,album,0.744,0.868,1,-4.524,0.047,0.0326,0,0.0822,0.586,93.037,206420,664205050
362,Daddy Yankee,album,0.852,0.797,0,-6.543,0.0614,0.322,2.69E-06,0.0845,0.741,96.008,192600,536817412
363,Daddy Yankee,album,0.812,0.855,7,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,295869713
364,Daddy Yankee,album,0.819,0.741,8,-6.538,0.0412,0.104,0,0.283,0.84,97.014,210933,315104207
365,Daddy Yankee,album,0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,229360,1506598267
366,Daddy Yankee,single,0.737,0.86,8,-2.652,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227,1170562263
367,Daddy Yankee,album,0.77,0.804,4,-5.479,0.0623,0.16,1.00E-05,0.193,0.568,94.017,205520,203988701
368,Daddy Yankee,album,0.703,0.909,4,-4.456,0.0358,0.216,1.57E-06,0.162,0.777,97.982,239920,197998077
369,Daddy Yankee,album,0.76,0.9,5,-4.782,0.0668,0.0715,0,0.221,0.761,100.046,209493,201700378
370,Don Toliver,album,0.733,0.685,10,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947,49105411
371,Don Toliver,album,0.652,0.631,6,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,682479132
372,Don Toliver,album,0.629,0.692,5,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,560791223
373,Don Toliver,album,0.8,0.658,1,-6.142,0.079,0.25,0,0.111,0.462,140.042,195429,1142825569
374,Don Toliver,single,0.662,0.515,5,-6.867,0.199,0.458,0,0.163,0.386,69.808,174474,15859788
375,Don Toliver,album,0.747,0.497,4,-6.542,0.0401,0.248,0,0.138,0.0663,142.046,158709,171091255
376,Don Toliver,single,0.81,0.655,8,-6.779,0.0698,0.127,8.16E-05,0.105,0.809,150.002,193322,92010224
377,Don Toliver,album,0.747,0.494,3,-7.957,0.141,0.393,0,0.0982,0.624,76.006,228453,141369736
378,Don Toliver,album,0.56,0.707,1,-6.863,0.07,0.264,0.000268,0.108,0.341,147,198058,77395440
379,Don Toliver,album,0.594,0.679,7,-3.702,0.345,0.484,7.83E-06,0.114,0.66,106.726,152613,50148408
380,Camilo,album,0.724,0.443,7,-3.743,0.0329,0.73,0,0.101,0.763,97.194,177791,266678074
381,Camilo,single,0.871,0.815,4,-4.439,0.0477,0.127,6.18E-06,0.094,0.823,122.959,176575,192312139
382,Camilo,album,0.719,0.753,7,-4.891,0.179,0.118,4.21E-06,0.212,0.675,174.107,204564,665804353
383,Camilo,album,0.69,0.58,0,-4.395,0.199,0.0328,0,0.328,0.708,197.635,177627,31400753
384,Camilo,album,0.754,0.778,0,-6.663,0.0335,0.00948,1.61E-05,0.131,0.916,128.925,214507,205577936
385,Camilo,single,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,211652,290126900
386,Camilo,single,0.483,0.492,0,-6.591,0.295,0.603,0,0.323,0.66,144.511,188213,268237254
387,Camilo,album,0.589,0.642,9,-5.706,0.279,0.176,0,0.119,0.691,78.791,179067,13702635
388,Camilo,single,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,89466323
389,Camilo,album,0.721,0.637,9,-5.134,0.286,0.0406,0,0.0525,0.691,193.922,222680,530878132
390,Britney Spears,album,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246,190102352
391,Britney Spears,album,0.774,0.838,5,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800,893129259
392,Britney Spears,album,0.788,0.844,2,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,424168867
393,Britney Spears,album,0.759,0.699,0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,588819207
394,Britney Spears,album,0.751,0.834,1,-5.444,0.0437,0.3,1.77E-05,0.355,0.894,95.053,211160,581869840
395,Britney Spears,single,0.669,0.843,0,-3.766,0.0268,0.169,0,0.195,0.702,147.08,255400,260444233
396,Britney Spears,album,0.724,0.695,11,-5.226,0.0622,0.073,0,0.0889,0.235,139,224400,423188557
397,Britney Spears,album,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,262573012
398,Britney Spears,album,0.696,0.734,7,-5.294,0.0298,0.0485,0,0.183,0.711,107.987,225080,187278764
399,Britney Spears,album,0.717,0.587,4,-7.296,0.0339,0.0192,0,0.0523,0.544,129.954,216520,145511234
400,Farruko,album,0.762,0.766,7,-3.955,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,287120,1174282383
401,Farruko,single,0.813,0.56,2,-5.904,0.0618,0.108,0,0.268,0.287,118.033,286041,628424773
402,Farruko,single,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,396374422
403,Farruko,single,0.879,0.703,1,-4.219,0.0701,0.143,0,0.0569,0.788,94.004,199711,569523901
404,Farruko,album,0.826,0.764,11,-4.341,0.0522,0.337,0,0.161,0.761,126.9,237627,1048932845
405,Farruko,album,0.522,0.697,1,-5.288,0.103,0.0291,0,0.319,0.235,169.775,193959,529555988
406,Farruko,single,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,211652,290126900
407,Farruko,album,0.756,0.689,10,-3.87,0.0648,0.327,0,0.0586,0.782,162.006,213312,195678858
408,Farruko,single,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,89466323
409,Farruko,album,0.788,0.814,9,-3.822,0.217,0.562,0,0.208,0.665,97.982,202098,13182610
410,Wisin & Yandel,album,0.736,0.727,5,-4.642,0.0571,0.0584,1.91E-06,0.0976,0.644,94.048,229065,164335543
411,Wisin & Yandel,single,0.625,0.839,6,-4.824,0.0927,0.00762,2.35E-05,0.464,0.771,184.08,233520,87208105
412,Wisin & Yandel,album,0.803,0.779,11,-4.449,0.0694,0.066,2.23E-05,0.111,0.317,94.009,208895,32687696
413,Wisin & Yandel,single,0.687,0.781,7,-4.657,0.0944,0.166,4.32E-06,0.255,0.655,180.1,219721,9342135
414,Wisin & Yandel,album,0.868,0.764,4,-6.574,0.167,0.119,0.00143,0.0918,0.397,96.994,263293,139147141
415,Wisin & Yandel,album,0.627,0.768,11,-5.296,0.0325,0.00291,0,0.0598,0.237,127.953,274947,41489345
416,Wisin & Yandel,album,0.686,0.722,2,-5.4,0.256,0.108,0,0.494,0.515,94.006,205707,218642391
417,Wisin & Yandel,album,0.815,0.757,10,-6.16,0.039,0.382,3.28E-06,0.147,0.734,104.986,209680,174187402
418,Wisin & Yandel,single,0.691,0.894,9,-1.681,0.115,0.291,0,0.104,0.623,184.019,241880,255001593
419,Disney,single,0.376,0.43,0,-6.585,0.0328,0.0902,0,0.0912,0.129,77.599,177323,528853212
420,Disney,compilation,0.672,0.322,7,-17.669,0.0339,0.144,2.96E-05,0.074,0.496,113.852,201680,266083896
421,Disney,album,0.274,0.144,5,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,205824087
422,Disney,compilation,0.477,0.6,7,-5.652,0.0324,0.271,0,0.112,0.29,152.062,229813,121359658
423,Disney,album,0.511,0.475,10,-14.667,0.161,0.708,0,0.105,0.819,98.957,195147,233844328
424,Disney,compilation,0.474,0.82,0,-7.699,0.243,0.493,0,0.0978,0.697,164.718,140573,101142300
425,Disney,compilation,0.684,0.481,0,-10.305,0.0391,0.228,0,0.157,0.48,121.208,140227,193227242
426,Disney,album,0.273,0.227,0,-15.742,0.0351,0.848,2.31E-06,0.102,0.142,129.272,160307,244111564
427,Disney,compilation,0.435,0.391,2,-13.062,0.162,0.814,0,0.0885,0.583,73.531,224920,117809204
428,Disney,compilation,0.555,0.692,9,-4.767,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,222360,147021007
429,Chris Brown,album,0.733,0.69,9,-5.529,0.0427,0.0635,1.18E-06,0.105,0.31,116.992,184613,646937556
430,Chris Brown,album,0.526,0.606,5,-5.3,0.259,0.152,2.36E-06,0.194,0.492,116.622,182667,139674263
431,Chris Brown,album,0.696,0.454,1,-6.756,0.153,0.123,0,0.155,0.136,92.928,260640,866702211
432,Chris Brown,single,0.734,0.846,9,-3.425,0.0489,0.166,1.74E-06,0.235,0.604,98.026,209884,381634599
433,Chris Brown,album,0.755,0.578,0,-8.932,0.145,0.316,0,0.25,0.581,94.148,176960,581510489
434,Chris Brown,single,0.672,0.82,11,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,349456576
435,Chris Brown,album,0.58,0.66,6,-7.405,0.0429,0.0166,0,0.174,0.411,123.801,266307,92083585
436,Chris Brown,single,0.62,0.62,1,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751,36852704
437,Chris Brown,single,0.828,0.726,10,-6.389,0.0419,0.106,0.00101,0.103,0.67,113.017,212976,44683570
438,Chris Brown,album,0.662,0.693,3,-4.298,0.0698,0.134,0,0.145,0.655,86.009,252120,327435679
439,Tory Lanez,album,0.645,0.534,6,-10.8,0.0479,0.157,0,0.0863,0.463,105.02,226467,208337920
440,Tory Lanez,album,0.607,0.735,4,-6.065,0.095,0.253,0,0.11,0.964,88.894,151967,44638153
441,Tory Lanez,album,0.546,0.529,11,-10.511,0.0583,0.0862,6.50E-06,0.124,0.247,107.331,237787,379059402
442,Tory Lanez,album,0.929,0.7,0,-5.595,0.0906,0.144,0,0.349,0.802,120.009,132024,273237961
443,Tory Lanez,single,0.904,0.723,11,-5.224,0.26,0.0631,0,0.185,0.835,145.013,227478,638746688
444,Tory Lanez,album,0.676,0.659,11,-5.123,0.0476,0.194,0,0.283,0.595,134.985,193994,53989958
445,Tory Lanez,single,0.383,0.531,5,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307,76686049
446,Tory Lanez,album,0.464,0.547,7,-8.137,0.339,0.0511,0,0.155,0.423,67.003,221492,256262137
447,Tory Lanez,single,0.744,0.448,4,-10.426,0.291,0.365,0,0.194,0.279,118.027,133521,17960938
448,Tory Lanez,album,0.53,0.517,5,-9.253,0.399,0.387,0,0.176,0.381,137.554,326813,48972127
449,Mariah Carey,album,0.336,0.627,7,-7.463,0.0384,0.164,0,0.0708,0.35,150.273,241107,1437977604
450,Mariah Carey,album,0.561,0.782,3,-7.444,0.0317,0.022,0,0.109,0.704,127.148,153240,226569574
451,Mariah Carey,album,0.669,0.727,7,-7.588,0.0353,0.139,0,0.123,0.807,102.322,243493,257187137
452,Mariah Carey,album,0.65,0.531,4,-8.335,0.0364,0.457,0,0.249,0.487,78.946,258133,301955185
453,Mariah Carey,album,0.837,0.462,0,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,201400,431793600
454,Mariah Carey,album,0.648,0.759,6,-4.315,0.306,0.0142,0,0.648,0.518,85.996,324307,227592322
455,Mariah Carey,album,0.576,0.526,6,-8.524,0.0325,0.323,2.01E-06,0.0548,0.147,122.06,213667,194107435
456,Mariah Carey,album,0.742,0.468,10,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,242200,231493779
457,Mariah Carey,album,0.501,0.378,4,-9.37,0.029,0.735,0,0.119,0.178,119.987,257733,218020440
458,Mariah Carey,album,0.368,0.505,4,-7.208,0.0285,0.367,6.63E-06,0.154,0.192,173.977,266933,102088157
459,A.R. Rahman,single,0.715,0.654,2,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,245366,41725242
460,A.R. Rahman,album,0.717,0.416,7,-9.875,0.0303,0.635,1.43E-06,0.0976,0.381,100.026,213632,91092219
461,A.R. Rahman,album,0.815,0.761,4,-7.162,0.144,0.192,0,0.0272,0.82,121.999,200219,78684300
462,A.R. Rahman,album,0.563,0.495,2,-10.272,0.0362,0.781,0,0.0837,0.244,125.998,291462,85746449
463,A.R. Rahman,album,0.673,0.714,9,-8.042,0.039,0.111,0,0.0858,0.78,112.941,254653,52826792
464,A.R. Rahman,album,0.7,0.343,2,-10.474,0.0308,0.767,0,0.0789,0.488,137.864,315173,64456952
465,A.R. Rahman,single,0.687,0.637,10,-9.55,0.13,0.12,0,0.291,0.56,152,290526,33410129
466,A.R. Rahman,album,0.261,0.603,0,-6.733,0.0367,0.558,0,0.184,0.207,158.125,352711,37409758
467,A.R. Rahman,album,0.362,0.378,1,-11.008,0.0329,0.679,0,0.091,0.575,87.549,470500,73834235
468,A.R. Rahman,album,0.744,0.7,2,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,309640,47727856
479,Pritam,album,0.577,0.574,0,-6.525,0.0278,0.572,0,0.1,0.436,94.009,268165,237685270
480,Pritam,album,0.483,0.468,8,-7.642,0.0341,0.784,0,0.152,0.319,135.875,247941,196665486
481,Pritam,album,0.59,0.555,2,-6.861,0.0271,0.481,0,0.192,0.191,84.027,223460,106694938
